epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.6959658219264104,0.47512135922330095,0.6231060606060606,0.3306532663316583,0.43204202232435984,0.5295381963415854,0.6947587430477142,0.44813278008298757,0.7083333333333334,0.2222222222222222,0.3383084577114428,0.6365121806298277,0.0002
2,0.690619056041424,0.5339805825242718,0.6479791395045632,0.4994974874371859,0.5641316685584563,0.5587647271579952,0.6970497965812683,0.43983402489626555,0.725,0.1895424836601307,0.3005181347150259,0.6213606654783125,0.0002
3,0.6859946892811701,0.5703883495145631,0.6439317953861585,0.6452261306532663,0.6445783132530121,0.5712559735892326,0.6985192000865936,0.44813278008298757,0.7777777777777778,0.1830065359477124,0.2962962962962963,0.6102941176470588,0.0002
4,0.6815280455809373,0.5843446601941747,0.6391382405745063,0.7155778894472362,0.6752015173067805,0.5775400740301815,0.7003650367259979,0.43983402489626555,0.7647058823529411,0.16993464052287582,0.27807486631016043,0.5892751039809864,0.0002
5,0.6773928312154917,0.5940533980582524,0.6374367622259697,0.7597989949748744,0.6932599724896836,0.582982292780903,0.7009470462799072,0.42323651452282157,0.7058823529411765,0.1568627450980392,0.25668449197860965,0.559863339275104,0.0002
6,0.67351161975127,0.595873786407767,0.6360628618693135,0.7728643216080402,0.6978221415607986,0.5851585646455862,0.7028660476207733,0.42323651452282157,0.7333333333333333,0.1437908496732026,0.24043715846994534,0.5359477124183006,0.0002
7,0.6697724736653842,0.5934466019417476,0.6307320997586484,0.7879396984924623,0.7006255585344057,0.5854971642284932,0.70131915807724,0.4190871369294606,0.6756756756756757,0.16339869281045752,0.2631578947368421,0.5046048722519311,0.0001
8,0.6669446184084966,0.595873786407767,0.6302454473475851,0.8,0.7050487156775908,0.587482589055538,0.7009111940860748,0.45228215767634855,0.7333333333333333,0.21568627450980393,0.3333333333333333,0.48425430778371953,0.0001
9,0.6650282465494596,0.5952669902912622,0.628125,0.8080402010050252,0.7068131868131868,0.5895034129298868,0.7006857395172119,0.44398340248962653,0.6727272727272727,0.24183006535947713,0.3557692307692308,0.46345811051693403,0.0001
10,0.6641916036605835,0.5940533980582524,0.6261609907120743,0.8130653266331658,0.7074770441626586,0.5900297813724057,0.700383186340332,0.44398340248962653,0.6417910447761194,0.28104575163398693,0.39090909090909093,0.44719251336898397,0.0001
11,0.6624891391167274,0.5940533980582524,0.6236722306525038,0.8261306532663316,0.7107652399481194,0.5907731613657876,0.699508011341095,0.4107883817427386,0.5662650602409639,0.30718954248366015,0.3983050847457627,0.43092691622103385,0.0001
12,0.6614915499320397,0.5976941747572816,0.6231454005934718,0.8442211055276382,0.7170294494238156,0.592264538619591,0.698428601026535,0.4024896265560166,0.5445544554455446,0.35947712418300654,0.4330708661417323,0.42409387997623293,0.0001
13,0.6609632097757779,0.6074029126213593,0.6260869565217392,0.8683417085427135,0.7275789473684211,0.5932480164990342,0.6981364786624908,0.38589211618257263,0.5217391304347826,0.39215686274509803,0.44776119402985076,0.41243315508021394,0.0001
14,0.6597000589737525,0.6146844660194175,0.6260504201680672,0.8984924623115578,0.7379281881964507,0.5950564460895595,0.6969206929206848,0.43568464730290457,0.5594405594405595,0.5228758169934641,0.5405405405405406,0.4032976827094474,0.0001
15,0.6590422712839566,0.6201456310679612,0.6254248810333106,0.9246231155778895,0.7461476074614761,0.5972634997345072,0.6961296200752258,0.46473029045643155,0.5740740740740741,0.6078431372549019,0.5904761904761905,0.39252822341057636,0.0001
16,0.6580554430301373,0.6225728155339806,0.6245824983299934,0.9396984924623115,0.7504012841091493,0.5992042909801689,0.694637805223465,0.5062240663900415,0.5955056179775281,0.6928104575163399,0.6404833836858006,0.38361556743909686,0.0001
