date,open,high,low,close,adj_close,volume,stock_name,ticker,log_ret_1d,ret_1d,ma_5,ma_20,vol_20,adj_close_t1,y_up_next,mean_sent,n_tweets,pos_share,neg_share
2015-03-10,28.42399978637696,28.488000869750977,27.99099922180176,27.99250030517578,27.800756454467773,40080000.0,GOOGL,GOOGL,-0.0251346787243087,-0.0248214326215615,28.469742202758788,27.596067714691163,0.0130112124371358,27.594181060791016,0,0.0,0.0,0.0,0.0
2015-03-11,27.989999771118164,28.208999633789062,27.77050018310547,27.784500122070312,27.594181060791016,40524000.0,GOOGL,GOOGL,-0.0074583115544189,-0.0074305673665782,28.244893264770507,27.634626865386963,0.0125066417790034,27.86630249023437,1,0.0,0.0,0.0,0.0
2015-03-12,27.92399978637696,28.09199905395508,27.776500701904297,28.058500289916992,27.86630249023437,35602000.0,GOOGL,GOOGL,0.0098132434405561,0.0098615512032724,28.043680572509764,27.692155170440675,0.0125701910954129,27.460601806640625,0,0.0,0.0,0.0,0.0
2015-03-13,27.96150016784668,28.218000411987305,27.51650047302246,27.64999961853028,27.460601806640625,35428000.0,GOOGL,GOOGL,-0.0146658469499114,-0.0145588272335709,27.84604339599609,27.70951042175293,0.0127275804081179,27.8896427154541,1,0.0,0.0,0.0,0.0
2015-03-16,27.84650039672852,28.1875,27.56599998474121,28.082000732421875,27.8896427154541,36856000.0,GOOGL,GOOGL,0.0155030752130852,0.0156238713133272,27.722296905517577,27.735530853271484,0.0130227061013812,27.68952178955078,0,0.0,0.0,0.0,0.0
2015-03-17,27.91449928283692,28.03199958801269,27.72050094604492,27.88050079345703,27.68952178955078,28892000.0,GOOGL,GOOGL,-0.0072013241841725,-0.0071754567796032,27.70004997253418,27.76681509017944,0.0128560104248197,28.11409378051757,1,0.0,0.0,0.0,0.0
2015-03-18,27.886499404907227,28.32550048828125,27.674999237060547,28.308000564575195,28.11409378051757,35324000.0,GOOGL,GOOGL,0.0152169417431574,0.0153333089026845,27.80403251647949,27.825187397003173,0.0131574191846988,27.990447998046875,0,0.0,0.0,0.0,0.0
2015-03-19,28.22599983215332,28.347999572753903,28.106000900268555,28.183500289916992,27.990447998046875,24660000.0,GOOGL,GOOGL,-0.0044076995812306,-0.0043979999297144,27.82886161804199,27.86794252395629,0.0131855622579223,28.05400848388672,1,0.0,0.0,0.0,0.0
2015-03-20,28.33550071716309,28.354999542236328,28.224000930786133,28.247499465942383,28.05400848388672,44320000.0,GOOGL,GOOGL,0.0022682176643424,0.0022707920160576,27.94754295349121,27.925421142578124,0.0129675748499363,28.074865341186523,1,0.0,0.0,0.0,0.0
2015-03-23,28.299999237060547,28.48200035095215,28.152999877929688,28.26849937438965,28.074865341186523,30234000.0,GOOGL,GOOGL,0.000743177506991,0.0007434537318182,27.984587478637696,28.00082607269287,0.0125055617713555,28.67919921875,1,0.0,0.0,0.0,0.0
2015-03-24,28.427000045776367,29.0939998626709,28.40449905395508,28.87700080871582,28.67919921875,79156000.0,GOOGL,GOOGL,0.0212973898814334,0.0215257979056771,28.18252296447754,28.097385120391845,0.0131667783412467,28.155807495117188,0,0.0,0.0,0.0,0.0
2015-03-25,28.87849998474121,29.00349998474121,28.350000381469727,28.350000381469727,28.155807495117188,53070000.0,GOOGL,GOOGL,-0.0184184554581474,-0.0182498723078232,28.19086570739746,28.1462233543396,0.0136765138509257,27.988956451416016,0,0.0,0.0,0.0,0.0
2015-03-26,28.232500076293945,28.35950088500977,27.91550064086914,28.18199920654297,27.988956451416016,49842000.0,GOOGL,GOOGL,-0.0059436187157124,-0.0059259903567001,28.190567398071288,28.1570237159729,0.0129290265903453,27.68654441833496,0,0.0,0.0,0.0,0.0
2015-03-27,28.09149932861328,28.203500747680664,27.84650039672852,27.877500534057617,27.68654441833496,34552000.0,GOOGL,GOOGL,-0.0108634858225054,-0.010804691257639,28.11707458496094,28.144410705566408,0.013096215188585,27.86481285095215,1,0.0,0.0,0.0,0.0
2015-03-30,28.012500762939453,28.107999801635746,27.839500427246094,28.05699920654297,27.86481285095215,24788000.0,GOOGL,GOOGL,0.0064181706201088,0.0064388112118149,28.07506408691406,28.109948348999023,0.0121210640363201,27.54501914978028,0,0.0,0.0,0.0,0.0
2015-03-31,27.89699935913086,28.122499465942383,27.73349952697754,27.73500061035156,27.54501914978028,34932000.0,GOOGL,GOOGL,-0.0115429785798762,-0.0114766139963845,27.84822807312012,28.050135803222656,0.0121880802542018,27.28630256652832,0,0.0,0.0,0.0,0.0
2015-04-01,27.741500854492188,27.924999237060547,27.30150032043457,27.47450065612793,27.28630256652832,38902000.0,GOOGL,GOOGL,-0.0094368873537188,-0.009392499669183,27.674327087402343,27.97852964401245,0.0122925537289465,26.88010597229004,0,0.0,0.0,0.0,0.0
2015-04-02,27.370500564575195,27.39999961853028,27.02199935913086,27.06550025939941,26.88010597229004,47760000.0,GOOGL,GOOGL,-0.0149983807200543,-0.0148864652236377,27.452556991577147,27.878916645050047,0.0124454133844195,27.01120376586914,1,0.0,0.0,0.0,0.0
2015-04-06,26.941999435424805,27.277000427246094,26.78499984741211,27.19750022888184,27.01120376586914,33718000.0,GOOGL,GOOGL,0.004865276157374,0.0048771308310409,27.317488861083984,27.80703744888305,0.0122881330230038,27.05638885498047,1,0.0,0.0,0.0,0.0
2015-04-07,27.249500274658203,27.507999420166016,27.179500579833984,27.24300003051757,27.05638885498047,27318000.0,GOOGL,GOOGL,0.0016714300541387,0.0016728276719166,27.155804061889647,27.734438133239745,0.0122801614245257,27.254026412963867,1,0.0,0.0,0.0,0.0
2015-04-08,27.299999237060547,27.575000762939453,27.299999237060547,27.441999435424805,27.254026412963867,28386000.0,GOOGL,GOOGL,0.0072781041877831,0.0073046539596512,27.097605514526368,27.70710163116455,0.0112717823645638,27.21330642700196,0,0.0,0.0,0.0,0.0
2015-04-09,27.46050071716309,27.4685001373291,27.09749984741211,27.400999069213867,27.21330642700196,32366000.0,GOOGL,GOOGL,-0.0014952079136258,-0.0014940906471913,27.08300628662109,27.688057899475098,0.0111693541824675,27.23912811279297,1,0.0,0.0,0.0,0.0
2015-04-10,27.478500366210938,27.49250030517578,27.249000549316406,27.427000045776367,27.23912811279297,26104000.0,GOOGL,GOOGL,0.000948412607986,0.0009488624934379,27.15481071472168,27.656699180603027,0.0109031261298511,27.24409484863281,1,0.0,0.0,0.0,0.0
2015-04-13,27.352500915527344,27.66349983215332,27.315000534057617,27.43199920654297,27.24409484863281,29326000.0,GOOGL,GOOGL,0.0001823216610045,0.0001823382826087,27.20138893127441,27.64587383270264,0.0104321581401702,26.80413055419922,0,0.0,0.0,0.0,0.0
2015-04-14,27.328500747680664,27.328500747680664,26.78700065612793,26.98900032043457,26.80413055419922,47206000.0,GOOGL,GOOGL,-0.0162807940259059,-0.0161489782236488,27.150937271118163,27.59159822463989,0.0102908018444995,26.86669921875,1,0.0,0.0,0.0,0.0
2015-04-15,26.89800071716309,27.159500122070312,26.61849975585937,27.052000045776367,26.86669921875,46962000.0,GOOGL,GOOGL,0.0023315716623074,0.0023342918892395,27.07347183227539,27.55045709609985,0.010255450547155,26.989850997924805,1,0.0,0.0,0.0,0.0
2015-04-16,26.917499542236328,27.261499404907227,26.905000686645508,27.176000595092773,26.989850997924805,31722000.0,GOOGL,GOOGL,0.0045733339148714,0.0045838075668356,27.02878074645996,27.494244956970213,0.0095892073219886,26.454540252685547,0,0.0,0.0,0.0,0.0
2015-04-17,26.86549949645996,26.989999771118164,26.450000762939453,26.636999130249023,26.454540252685547,49234000.0,GOOGL,GOOGL,-0.0200331086353924,-0.0198337791964993,26.87186317443848,27.41744956970215,0.0103812789653523,27.040002822875977,1,0.0,0.0,0.0,0.0
2015-04-20,26.6875,27.290000915527344,26.667499542236328,27.22649955749512,27.040002822875977,38508000.0,GOOGL,GOOGL,0.0218895578318359,0.0221308918846547,26.83104476928711,27.36674928665161,0.0117483104346053,26.960054397583008,0,0.0,0.0,0.0,0.0
2015-04-21,27.31550025939941,27.388500213623047,27.11050033569336,27.145999908447266,26.960054397583008,29128000.0,GOOGL,GOOGL,-0.0029610518144848,-0.0029566722243583,26.862229537963863,27.31100873947144,0.0117357156513357,27.270910263061523,1,0.0,0.0,0.0,0.0
2015-04-22,27.152999877929688,27.549999237060547,27.06599998474121,27.458999633789062,27.270910263061523,31806000.0,GOOGL,GOOGL,0.011464272194056,0.0115302388079152,26.94307174682617,27.24059429168701,0.0108633896092697,27.68207359313965,1,0.0,0.0,0.0,0.0
2015-04-23,27.52050018310547,28.058500289916992,27.503999710083008,27.87299919128418,27.68207359313965,78184000.0,GOOGL,GOOGL,0.0149644650399493,0.0150769932544219,27.08151626586914,27.216907596588136,0.010869633039574,28.48652648925781,1,0.0,0.0,0.0,0.0
2015-04-24,29.002500534057617,29.23500061035156,28.417499542236328,28.683000564575195,28.48652648925781,92168000.0,GOOGL,GOOGL,0.0286461797373767,0.0290604276233674,27.487913513183592,27.241786098480222,0.0126666426792291,28.11210823059082,0,0.0,0.0,0.0,0.0
2015-04-27,28.638500213623047,28.775999069213867,28.114999771118164,28.30599975585937,28.11210823059082,48062000.0,GOOGL,GOOGL,-0.0132308393122954,-0.0131436965053701,27.70233459472656,27.263064289093016,0.0127911428292261,28.025205612182617,0,0.0,0.0,0.0,0.0
2015-04-28,28.215999603271484,28.39150047302246,28.04800033569336,28.2185001373291,28.025205612182617,37178000.0,GOOGL,GOOGL,-0.0030960757427764,-0.0030912878427822,27.91536483764649,27.271083927154542,0.0127490528889049,27.877227783203125,0,0.0,0.0,0.0,0.0
2015-04-29,28.02549934387207,28.29199981689453,27.950000762939453,28.069499969482425,27.877227783203125,33622000.0,GOOGL,GOOGL,-0.0052941586124173,-0.0052801692528944,28.03662834167481,27.28769435882568,0.0125193878180936,27.25054931640625,0,0.0,0.0,0.0,0.0
2015-04-30,27.92799949645996,28.05550003051757,27.336000442504883,27.4384994506836,27.25054931640625,47240000.0,GOOGL,GOOGL,-0.022736467754162,-0.0224799421115491,27.950323486328124,27.28590669631958,0.013385314312343,27.369234085083008,1,0.0,0.0,0.0,0.0
2015-05-01,27.52549934387207,27.56100082397461,27.1924991607666,27.558000564575195,27.369234085083008,36572000.0,GOOGL,GOOGL,0.0043458596164412,0.004355316558896,27.726865005493163,27.31036310195923,0.0129417122001173,27.452655792236328,1,0.0,0.0,0.0,0.0
2015-05-04,27.54949951171875,27.83449935913086,27.36949920654297,27.64200019836425,27.452655792236328,35260000.0,GOOGL,GOOGL,0.0030433745253416,0.00304801029119,27.594974517822266,27.33243570327759,0.0129191768254394,26.96601295471192,0,0.0,0.0,0.0,0.0
2015-05-05,27.507999420166016,27.63050079345703,27.11849975585937,27.152000427246094,26.96601295471192,28528000.0,GOOGL,GOOGL,-0.0178856198272154,-0.0177266214681509,27.383135986328124,27.32791690826416,0.0135692112739999,26.57073783874512,0,0.0,0.0,0.0,0.0
2015-05-06,27.131999969482425,27.19650077819824,26.61199951171875,26.753999710083008,26.57073783874512,39034000.0,GOOGL,GOOGL,-0.0147667646169121,-0.0146582706398102,27.12183799743652,27.293752479553223,0.013826408869618,26.91635513305664,1,0.0,0.0,0.0,0.0
2015-05-07,26.795000076293945,27.26000022888184,26.67250061035156,27.10199928283692,26.91635513305664,31844000.0,GOOGL,GOOGL,0.0129235703596294,0.0130074406066191,27.0549991607666,27.27890491485596,0.0141845682121022,27.25948905944824,1,0.0,0.0,0.0,0.0
2015-05-08,27.443500518798828,27.63999938964844,27.401500701904297,27.44750022888184,27.25948905944824,28226000.0,GOOGL,GOOGL,0.0126675834954005,0.0127481571964471,27.03305015563965,27.27992296218872,0.0144880761114984,27.1020736694336,0,0.0,0.0,0.0,0.0
2015-05-11,27.42449951171875,27.668500900268555,27.280000686645508,27.28899955749512,27.1020736694336,21858000.0,GOOGL,GOOGL,-0.0057914387334853,-0.0057747006802421,26.9629337310791,27.27282190322876,0.0145482022345845,26.751989364624023,0,0.0,0.0,0.0,0.0
2015-05-12,27.140499114990234,27.14800071716309,26.75,26.936500549316406,26.751989364624023,35282000.0,GOOGL,GOOGL,-0.0130014047777171,-0.0129172516125363,26.920129013061523,27.27021484375,0.0143782317384224,26.78972816467285,1,0.0,0.0,0.0,0.0
2015-05-13,27.023500442504883,27.191999435424805,26.948999404907227,26.97450065612793,26.78972816467285,24238000.0,GOOGL,GOOGL,0.0014096972618731,0.0014106913521254,26.96392707824707,27.266366291046143,0.0143718238739434,27.27190017700196,1,0.0,0.0,0.0,0.0
2015-05-14,27.19849967956543,27.48450088500977,27.125,27.459999084472656,27.27190017700196,31736000.0,GOOGL,GOOGL,0.0178383379450405,0.0179983913746812,27.035036087036133,27.28046875,0.014902475316886,27.1373291015625,0,0.0,0.0,0.0,0.0
2015-05-15,27.519500732421875,27.530000686645508,27.125,27.324499130249023,27.1373291015625,33440000.0,GOOGL,GOOGL,-0.0049466368712714,-0.0049344224115683,27.010604095458984,27.31460819244385,0.0141808459055915,27.14626884460449,1,0.0,0.0,0.0,0.0
2015-05-18,27.19099998474121,27.41699981689453,27.112499237060547,27.333499908447266,27.14626884460449,26706000.0,GOOGL,GOOGL,0.0003293717977824,0.0003294260466288,27.019443130493165,27.31992149353028,0.01331232525719,27.275876998901367,1,0.0,0.0,0.0,0.0
2015-05-19,27.39999961853028,27.670000076293945,27.356000900268555,27.464000701904297,27.275876998901367,47126000.0,GOOGL,GOOGL,0.0047630756678837,0.0047744371441542,27.12422065734864,27.33571262359619,0.0133256300246429,27.436267852783203,1,0.0,0.0,0.0,0.0
2015-05-20,27.54599952697754,27.80349922180176,27.2549991607666,27.6254997253418,27.436267852783203,30840000.0,GOOGL,GOOGL,0.0058630972622802,0.0058803188578793,27.253528594970703,27.343980503082275,0.0131418269411802,27.649797439575195,1,0.0,0.0,0.0,0.0
2015-05-21,27.51000022888184,27.88050079345703,27.46500015258789,27.840499877929688,27.649797439575195,34170000.0,GOOGL,GOOGL,0.007752619655819,0.0077827490217599,27.329108047485352,27.342366695404053,0.0128096267192913,27.53608131408692,0,0.0,0.0,0.0,0.0
2015-05-22,27.722999572753903,27.91200065612793,27.68099975585937,27.72599983215332,27.53608131408692,24266000.0,GOOGL,GOOGL,-0.004121209592242,-0.0041127290620045,27.40885848999024,27.29484443664551,0.0108490062971893,27.17209243774414,0,0.0,0.0,0.0,0.0
2015-05-26,27.628999710083008,27.66650009155273,27.148500442504883,27.35950088500977,27.17209243774414,37474000.0,GOOGL,GOOGL,-0.0133067592032021,-0.0132186156843081,27.414023208618165,27.24784364700317,0.0108531997732638,27.52267265319824,1,0.0,0.0,0.0,0.0
2015-05-27,27.43400001525879,27.76449966430664,27.32900047302246,27.71249961853028,27.52267265319824,34844000.0,GOOGL,GOOGL,0.0128196918365224,0.012902216355157,27.46338233947754,27.222716999053954,0.0113200373108757,27.519195556640625,0,0.0,0.0,0.0,0.0
2015-05-28,27.68950080871582,27.788000106811523,27.540000915527344,27.708999633789062,27.519195556640625,23544000.0,GOOGL,GOOGL,-0.000126343697092,-0.0001263357160632,27.479967880249024,27.20481538772583,0.0112722798238085,27.079233169555664,0,0.0,0.0,0.0,0.0
2015-05-29,27.65999984741211,27.69700050354004,27.25200080871582,27.266000747680664,27.079233169555664,43446000.0,GOOGL,GOOGL,-0.0161166509927267,-0.0159874726780955,27.36585502624512,27.196249580383306,0.0106868567613224,27.272401809692383,1,0.0,0.0,0.0,0.0
2015-06-01,27.436500549316406,27.528499603271484,27.179000854492188,27.46050071716309,27.272401809692383,33210000.0,GOOGL,GOOGL,0.0071081377235573,0.0071334604982054,27.31311912536621,27.19140796661377,0.0107677657371946,27.507776260375977,1,0.0,0.0,0.0,0.0
2015-06-02,27.37150001525879,27.93950080871582,27.32749938964844,27.69750022888184,27.507776260375977,31842000.0,GOOGL,GOOGL,0.0085934696623162,0.0086304995183792,27.380255889892577,27.19416399002075,0.0109254663868617,27.574317932128903,1,0.0,0.0,0.0,0.0
2015-06-03,27.7549991607666,27.89949989318848,27.607500076293945,27.76449966430664,27.574317932128903,26710000.0,GOOGL,GOOGL,0.0024160920203987,0.0024190131228012,27.39058494567871,27.2245792388916,0.0100863331206008,27.395551681518555,0,0.0,0.0,0.0,0.0
2015-06-04,27.608999252319336,27.79800033569336,27.45599937438965,27.58449935913086,27.395551681518555,26866000.0,GOOGL,GOOGL,-0.0065041770002994,-0.0064830706257309,27.365856170654297,27.265819931030272,0.0095634562734592,27.28828811645508,0,0.0,0.0,0.0,0.0
2015-06-05,27.600000381469727,27.66650009155273,27.36899948120117,27.47649955749512,27.28828811645508,24396000.0,GOOGL,GOOGL,-0.0039230494064818,-0.0039153643011262,27.40766716003418,27.2844165802002,0.0092417661614324,26.98786354064941,0,0.0,0.0,0.0,0.0
2015-06-08,27.480499267578125,27.49349975585937,27.147499084472656,27.17399978637696,26.98786354064941,27336000.0,GOOGL,GOOGL,-0.011070336962814,-0.0110092862741545,27.350759506225582,27.27083530426025,0.0091415896122931,26.92231178283692,0,0.0,0.0,0.0,0.0
2015-06-09,27.17099952697754,27.242000579833984,26.9424991607666,27.107999801635746,26.92231178283692,30016000.0,GOOGL,GOOGL,-0.0024318893316786,-0.0024289346844282,27.233666610717773,27.26184720993042,0.0090695602597665,27.440736770629883,1,0.0,0.0,0.0,0.0
2015-06-10,27.28499984741211,27.73900032043457,27.25550079345703,27.6299991607666,27.440736770629883,30316000.0,GOOGL,GOOGL,0.0190732756153846,0.0192563325161201,27.206950378417968,27.29628458023071,0.0095530891902311,27.313615798950195,0,0.0,0.0,0.0,0.0
2015-06-11,27.72450065612793,27.741500854492188,27.458499908447266,27.50200080871582,27.313615798950195,25872000.0,GOOGL,GOOGL,-0.0046433276666831,-0.0046325640868267,27.190563201904297,27.32247896194458,0.0096450364972573,27.185997009277344,0,0.0,0.0,0.0,0.0
2015-06-12,27.357500076293945,27.4424991607666,27.2814998626709,27.37350082397461,27.185997009277344,25468000.0,GOOGL,GOOGL,-0.0046833001687652,-0.0046723506185423,27.17010498046875,27.318183803558348,0.0088425555748635,26.964025497436523,0,0.0,0.0,0.0,0.0
2015-06-15,27.136499404907227,27.20249938964844,26.96050071716309,27.14999961853028,26.964025497436523,27150000.0,GOOGL,GOOGL,-0.0081984363023286,-0.0081649207776,27.165337371826173,27.30951862335205,0.0089637902388651,27.05688667297364,1,0.0,0.0,0.0,0.0
2015-06-16,27.224000930786133,27.33449935913086,27.078500747680664,27.24349975585937,27.05688667297364,32526000.0,GOOGL,GOOGL,0.0034379747868702,0.0034438914006345,27.192252349853515,27.30504951477051,0.0090019459815408,27.142793655395508,1,0.0,0.0,0.0,0.0
2015-06-17,27.270999908447266,27.417999267578125,27.090499877929688,27.32999992370605,27.142793655395508,24440000.0,GOOGL,GOOGL,0.0031700207027626,0.0031750505318737,27.13266372680664,27.29839534759521,0.0089631378156191,27.618513107299805,1,0.0,0.0,0.0,0.0
2015-06-18,27.39999961853028,27.862499237060547,27.39999961853028,27.80900001525879,27.618513107299805,41192000.0,GOOGL,GOOGL,0.0173747285275183,0.0175265471175893,27.193643188476564,27.307507610321046,0.0097252969570602,27.6850528717041,1,0.0,0.0,0.0,0.0
2015-06-19,27.826000213623047,27.89550018310547,27.613000869750977,27.8759994506836,27.6850528717041,59290000.0,GOOGL,GOOGL,0.0024063474148414,0.0024092449925086,27.29345436096192,27.30927038192749,0.0095830882600834,27.792312622070312,1,0.0,0.0,0.0,0.0
2015-06-22,27.97050094604492,28.280500411987305,27.945499420166016,27.983999252319336,27.792312622070312,34752000.0,GOOGL,GOOGL,0.003866798037661,0.0038742837466581,27.45911178588868,27.32208194732666,0.0095643775568646,27.97654151916504,1,0.0,0.0,0.0,0.0
2015-06-23,27.989500045776367,28.2450008392334,27.857500076293945,28.16950035095215,27.97654151916504,31396000.0,GOOGL,GOOGL,0.0066068980645436,0.0066287717614557,27.643042755126952,27.362304401397704,0.0090828736775108,27.737192153930664,0,0.0,0.0,0.0,0.0
2015-06-24,28.124000549316406,28.131999969482425,27.840499877929688,27.92849922180176,27.737192153930664,28924000.0,GOOGL,GOOGL,-0.0085921664895299,-0.0085553593202508,27.761922454833982,27.373030376434325,0.0089310416394774,27.70640563964844,0,0.0,0.0,0.0,0.0
2015-06-25,28.01499938964844,28.15699958801269,27.87299919128418,27.897499084472656,27.70640563964844,26684000.0,GOOGL,GOOGL,-0.001110552657892,-0.0011099362225048,27.77950096130371,27.382390880584715,0.00893694986132,27.46358299255371,0,0.0,0.0,0.0,0.0
2015-06-26,27.98550033569336,28.0,27.592500686645508,27.652999877929688,27.46358299255371,43676000.0,GOOGL,GOOGL,-0.0088027647318106,-0.0087641338343521,27.73520698547363,27.401608371734618,0.0083687057340561,26.877126693725582,0,0.0,0.0,0.0,0.0
