epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.7978622147015163,0.499151103565365,0.5750452079566004,0.3285123966942149,0.4181459566074951,0.5062164482462582,0.6341419219970703,0.4083969465648855,0.43243243243243246,0.2206896551724138,0.2922374429223744,0.3857942823460065,0.0002
2,0.7588166083608355,0.48273910582908885,0.5301339285714286,0.490702479338843,0.509656652360515,0.485458320834928,0.6334123611450195,0.41603053435114506,0.4411764705882353,0.20689655172413793,0.28169014084507044,0.39705275567344533,0.0002
3,0.7108537299292428,0.5093378607809848,0.5560488346281909,0.5175619834710744,0.536115569823435,0.5169568882590843,0.6312289039293925,0.42366412213740456,0.4482758620689655,0.1793103448275862,0.2561576354679803,0.4450338933097554,0.0002
4,0.700721242598125,0.4917940011318619,0.5388026607538803,0.5020661157024794,0.5197860962566845,0.49452181962990927,0.6291664242744446,0.40076335877862596,0.35,0.09655172413793103,0.15135135135135136,0.500324196875921,0.0002
5,0.6794593972819192,0.5093378607809848,0.5601907032181168,0.4855371900826446,0.5201992252351965,0.5099478687201977,0.6299837032953898,0.4198473282442748,0.4222222222222222,0.1310344827586207,0.2,0.5174771588564693,0.0002
6,0.6685037400041308,0.5082059988681381,0.5565714285714286,0.503099173553719,0.5284861638632664,0.5129985570806483,0.6314382751782736,0.4312977099236641,0.45652173913043476,0.14482758620689656,0.2198952879581152,0.5199528440907751,0.0002
7,0.645153535263879,0.522354272778721,0.5699774266365688,0.5216942148760331,0.5447680690399137,0.5368784844692229,0.6318963766098022,0.4389312977099237,0.4791666666666667,0.15862068965517243,0.23834196891191708,0.5305039787798409,0.0001
8,0.6539066817079272,0.5110356536502547,0.5600461893764435,0.5010330578512396,0.5288985823336968,0.5179123698010943,0.6319273312886556,0.41603053435114506,0.4,0.1103448275862069,0.17297297297297298,0.5313292071912762,0.0001
9,0.6365361980029515,0.5268817204301075,0.5776470588235294,0.5072314049586777,0.5401540154015402,0.5446387012691485,0.6318785349527994,0.41603053435114506,0.40476190476190477,0.11724137931034483,0.18181818181818182,0.5308576480990274,0.0001
10,0.6393557488918304,0.5053763440860215,0.553409090909091,0.503099173553719,0.5270562770562771,0.5320222075114555,0.6322882572809855,0.4351145038167939,0.46938775510204084,0.15862068965517243,0.23711340206185566,0.5353374594753905,0.0001
11,0.6341928201062339,0.5285795132993775,0.5764439411098528,0.5258264462809917,0.5499729875742841,0.5519838848146961,0.6323680679003397,0.42748091603053434,0.4444444444444444,0.13793103448275862,0.21052631578947367,0.5394046566460359,0.0001
12,0.6392773815563747,0.5031126202603282,0.5528169014084507,0.4865702479338843,0.5175824175824176,0.5248683788620073,0.6326135595639547,0.4351145038167939,0.4666666666666667,0.14482758620689656,0.22105263157894736,0.5441791924550545,0.0001
13,0.6320772341319493,0.5342388228636107,0.5857988165680473,0.5113636363636364,0.5460562603419746,0.545854709916321,0.6328184207280477,0.44274809160305345,0.4897959183673469,0.16551724137931034,0.24742268041237114,0.5428824049513705,5e-05
14,0.6371578829629081,0.5166949632144878,0.5649202733485194,0.512396694214876,0.5373781148429035,0.5341542630767797,0.6329652070999146,0.44656488549618323,0.5,0.1724137931034483,0.2564102564102564,0.5418213969938108,5e-05
15,0.6270730921200344,0.5523486134691568,0.5956756756756757,0.5692148760330579,0.5821447437929212,0.5648512086388978,0.6331391930580139,0.45038167938931295,0.5098039215686274,0.1793103448275862,0.2653061224489796,0.542646625405246,5e-05
16,0.6232204735279083,0.5398981324278438,0.5877689694224235,0.5361570247933884,0.5607779578606159,0.5679400386847195,0.6322190960248312,0.4389312977099237,0.4782608695652174,0.15172413793103448,0.23036649214659685,0.5456528146183318,5e-05
17,0.6360946936266763,0.5240520656479909,0.5755053507728894,0.5,0.53510226644555,0.5452864634512149,0.6327460606892904,0.44274809160305345,0.48936170212765956,0.15862068965517243,0.23958333333333334,0.5449454759799588,5e-05
