epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.5523665914168725,0.40109223300970875,0.6428571428571429,0.018090452261306532,0.03519061583577713,0.5230917220097424,0.5583156645298004,0.3651452282157676,0.0,0.0,0.0,0.5161913250148544,0.0002
2,0.550565229012416,0.41201456310679613,0.6477272727272727,0.05728643216080402,0.10526315789473684,0.5406573449175432,0.5590573847293854,0.3651452282157676,0.0,0.0,0.0,0.5343137254901961,0.0002
3,0.5487845540046692,0.4399271844660194,0.6714285714285714,0.14170854271356784,0.23402489626556017,0.552623761995275,0.5600291788578033,0.3651452282157676,0.0,0.0,0.0,0.5340166369578134,0.0002
4,0.5472192764282227,0.466626213592233,0.6959459459459459,0.207035175879397,0.31913245546088304,0.5626401532932657,0.5604937076568604,0.3651452282157676,0.0,0.0,0.0,0.5469399881164586,0.0002
5,0.5461922196241525,0.4836165048543689,0.682741116751269,0.27035175879396983,0.3873290136789057,0.5697630572464158,0.560221791267395,0.3651452282157676,0.0,0.0,0.0,0.5459001782531194,0.0002
6,0.5448438846147977,0.5036407766990292,0.6895074946466809,0.3236180904522613,0.44049247606019154,0.5774762018361332,0.5605081021785736,0.3651452282157676,0.0,0.0,0.0,0.5634284016636958,0.0002
7,0.5438541999230018,0.5218446601941747,0.6963946869070209,0.3688442211055276,0.48226018396846254,0.5832724110598936,0.5603929162025452,0.3651452282157676,0.0,0.0,0.0,0.5458259061200238,0.0001
8,0.5429046658369211,0.524878640776699,0.6859649122807018,0.392964824120603,0.4996805111821086,0.5871439894726311,0.5608231723308563,0.3651452282157676,0.0,0.0,0.0,0.5473113487819371,0.0001
9,0.5423074410511897,0.5285194174757282,0.6792763157894737,0.4150753768844221,0.5152838427947598,0.5888416046542052,0.5614422559738159,0.3651452282157676,0.0,0.0,0.0,0.5456773618538324,0.0001
10,0.5420190279300396,0.5309466019417476,0.6773162939297125,0.42613065326633165,0.5231338679827268,0.5910240328749413,0.5611595511436462,0.3651452282157676,0.0,0.0,0.0,0.5359477124183006,0.0001
