epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.693689899785178,0.499151103565365,0.5945330296127562,0.26962809917355374,0.37100213219616207,0.5193934308381345,0.6759907603263855,0.7099236641221374,0.8165137614678899,0.6137931034482759,0.7007874015748031,0.7789566755083996,0.0002
2,0.691341906785965,0.5076400679117148,0.5692090395480226,0.41632231404958675,0.4809069212410501,0.5379057240972704,0.6722480853398641,0.7061068702290076,0.8777777777777778,0.5448275862068965,0.6723404255319149,0.790450928381963,0.0002
3,0.688963919878006,0.5387662705149971,0.5771947527749748,0.5909090909090909,0.5839714139867279,0.5576857435430651,0.6696500579516093,0.7366412213740458,0.8454545454545455,0.6413793103448275,0.7294117647058823,0.7891541408782788,0.0002
4,0.6872203094618661,0.5659309564233164,0.5829892650701899,0.7293388429752066,0.6480036714089031,0.5649210273172043,0.6675578554471334,0.7137404580152672,0.7966101694915254,0.6482758620689655,0.714828897338403,0.7863247863247862,0.0002
5,0.6855182221957615,0.5647990945104697,0.5717375630857967,0.8192148760330579,0.6734607218683651,0.5665792209269851,0.6651772658030192,0.7137404580152672,0.7966101694915254,0.6482758620689655,0.714828897338403,0.7891541408782788,0.0002
6,0.6841284760407039,0.5625353706847764,0.5680390788555478,0.8409090909090909,0.6780508121615993,0.5699343963011616,0.6632880965868632,0.7061068702290076,0.7741935483870968,0.6620689655172414,0.7137546468401487,0.7856763925729443,0.0002
7,0.6828110430921827,0.5642331635540464,0.5678082191780822,0.856404958677686,0.6828665568369028,0.5753983543478935,0.6619670987129211,0.6793893129770993,0.7194244604316546,0.6896551724137931,0.704225352112676,0.7784261715296198,0.0002
8,0.6813093253544399,0.565365025466893,0.5677506775067751,0.8657024793388429,0.6857610474631751,0.5794859793750453,0.6594679355621338,0.6755725190839694,0.7142857142857143,0.6896551724137931,0.7017543859649122,0.7758915414087827,0.0002
9,0.6796634069510868,0.5693265421618563,0.5693235097119893,0.878099173553719,0.6907761072734661,0.585560204387716,0.6597540179888407,0.683206106870229,0.7012987012987013,0.7448275862068966,0.7224080267558528,0.7759504862953138,0.0001
10,0.6787644156387874,0.5710243350311262,0.5703753351206434,0.8791322314049587,0.691869918699187,0.590338905036254,0.6584731539090475,0.6793893129770993,0.6967741935483871,0.7448275862068966,0.72,0.7727085175361037,0.0001
11,0.6776716922010694,0.5704584040747029,0.5699933020763563,0.8791322314049587,0.6915887850467289,0.5920016239307399,0.6579580108324686,0.6717557251908397,0.6855345911949685,0.7517241379310344,0.7171052631578947,0.7721780135573239,0.0001
12,0.6766990167754037,0.5704584040747029,0.5697131420947298,0.8822314049586777,0.6923388731252533,0.5953542134279419,0.6582639813423157,0.6717557251908397,0.672514619883041,0.7931034482758621,0.7278481012658228,0.7664603595638078,0.0001
