epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.7480839746338981,0.49632144878324846,0.5317589576547231,0.6745867768595041,0.5947176684881603,0.4884036347086751,0.6415917078653971,0.5534351145038168,0.5534351145038168,1.0,0.7125307125307125,0.5359563807839671,0.0002
2,0.7091233006545475,0.5048104131295982,0.5511551155115512,0.5175619834710744,0.5338305807139052,0.4974567899957592,0.6393982966740926,0.5381679389312977,0.5504201680672269,0.903448275862069,0.6840731070496083,0.5341880341880341,0.0002
3,0.6910399794578552,0.5053763440860215,0.5515350877192983,0.5196280991735537,0.5351063829787234,0.49951644100580284,0.6406905253728231,0.5419847328244275,0.551440329218107,0.9241379310344827,0.6907216494845361,0.5388446802239906,0.0002
4,0.6668811355318341,0.5144312393887945,0.5557809330628803,0.5661157024793388,0.5609007164790174,0.5195440581718884,0.6415108243624369,0.5534351145038168,0.5578512396694215,0.9310344827586207,0.6976744186046512,0.5473622163277335,0.0002
5,0.6529795825481415,0.5138653084323712,0.5589189189189189,0.5340909090909091,0.5462229265715794,0.5228190713598609,0.642050306002299,0.5534351145038168,0.5578512396694215,0.9310344827586207,0.6976744186046512,0.5543766578249336,0.0002
6,0.6490583164351327,0.5132993774759479,0.5545454545454546,0.5671487603305785,0.5607763023493361,0.5240176253374569,0.6392658154169718,0.549618320610687,0.5594713656387665,0.8758620689655172,0.6827956989247311,0.5658119658119658,0.0002
7,0.6453910384859357,0.5110356536502547,0.5573951434878587,0.5216942148760331,0.5389541088580576,0.5233646914014419,0.64035697778066,0.5572519083969466,0.5611814345991561,0.9172413793103448,0.6963350785340314,0.5664014146772769,0.0001
8,0.6357416723455701,0.5342388228636107,0.5739041794087666,0.5816115702479339,0.577732170343766,0.5438448370380331,0.6408973733584086,0.5572519083969466,0.5606694560669456,0.9241379310344827,0.6979166666666666,0.5676392572944298,0.0001
9,0.6360754540988377,0.511601584606678,0.5550891920251836,0.5464876033057852,0.5507548152004165,0.5278020562893699,0.6397282083829244,0.549618320610687,0.5579399141630901,0.896551724137931,0.6878306878306878,0.5730032419687592,0.0001
10,0.6380001136234829,0.522354272778721,0.5711009174311926,0.5144628099173554,0.5413043478260869,0.5355745560049235,0.6388515631357828,0.549618320610687,0.5579399141630901,0.896551724137931,0.6878306878306878,0.5793692897141173,0.0001
11,0.6340805760451725,0.5212224108658744,0.5667396061269147,0.5351239669421488,0.5504782146652497,0.5379102493819754,0.6389385461807251,0.549618320610687,0.5574468085106383,0.903448275862069,0.6894736842105263,0.5834954317712938,0.0001
12,0.6229376026562282,0.5398981324278438,0.5875706214689266,0.5371900826446281,0.5612520237452779,0.5628251740295203,0.6379738648732504,0.5419847328244275,0.5541125541125541,0.8827586206896552,0.6808510638297872,0.5862658414382552,0.0001
13,0.6269255365644183,0.5319750990379174,0.5775577557755776,0.5423553719008265,0.5594033031433138,0.5553914241976023,0.6379245122273763,0.5419847328244275,0.5541125541125541,0.8827586206896552,0.6808510638297872,0.5963454170350722,5e-05
14,0.6239913616861615,0.5382003395585738,0.5852017937219731,0.5392561983471075,0.5612903225806452,0.5593135530983978,0.6381100217501322,0.5419847328244275,0.5541125541125541,0.8827586206896552,0.6808510638297872,0.597583259652225,5e-05
15,0.6249288703714099,0.5285795132993775,0.573449401523395,0.5444214876033058,0.5585585585585585,0.5618632277950744,0.6382331252098083,0.5458015267175572,0.5565217391304348,0.8827586206896552,0.6826666666666666,0.5997642204538757,5e-05
16,0.6237427634852273,0.5449915110356537,0.5879828326180258,0.5661157024793388,0.5768421052631579,0.5634897444119198,0.6385238567988077,0.5419847328244275,0.5545851528384279,0.8758620689655172,0.679144385026738,0.5982905982905983,5e-05
17,0.6230656376906804,0.5370684776457272,0.5825991189427313,0.5464876033057852,0.5639658848614072,0.5582236059537231,0.638738731543223,0.5458015267175572,0.5575221238938053,0.8689655172413793,0.6792452830188679,0.599941055113469,5e-05
18,0.6222862941878182,0.5410299943406904,0.5897142857142857,0.5330578512396694,0.5599565925122083,0.5633759658250499,0.6387547850608826,0.5381679389312977,0.5526315789473685,0.8689655172413793,0.675603217158177,0.6022988505747127,5e-05
19,0.6140805908611843,0.55800792303339,0.6056497175141243,0.5537190082644629,0.5785213167835942,0.581718884142368,0.6386136611302694,0.5419847328244275,0.5550660792951542,0.8689655172413793,0.6774193548387096,0.6044208664898321,2.5e-05
20,0.6197026542254856,0.5461233729485003,0.5922222222222222,0.5506198347107438,0.5706638115631691,0.5704334705572047,0.6385972499847412,0.5381679389312977,0.5526315789473685,0.8689655172413793,0.675603217158177,0.6057176539935161,2.5e-05
21,0.6130186745098659,0.5483870967741935,0.5929978118161926,0.5599173553719008,0.5759829968119022,0.5795441616069674,0.6384477615356445,0.5419847328244275,0.5550660792951542,0.8689655172413793,0.6774193548387096,0.6096080165045683,2.5e-05
22,0.619705319404602,0.5410299943406904,0.588500563697858,0.5392561983471075,0.5628032345013477,0.5619033088881764,0.6385539571444193,0.5419847328244275,0.5550660792951542,0.8689655172413793,0.6774193548387096,0.6105511346890657,2.5e-05
23,0.6280793675354549,0.5234861346915677,0.5722477064220184,0.515495867768595,0.5423913043478261,0.552179118526257,0.6382156213124593,0.5419847328244275,0.5555555555555556,0.8620689655172413,0.6756756756756757,0.6110816386678456,2.5e-05
24,0.6170836644513267,0.5608375778155065,0.6045751633986928,0.5733471074380165,0.5885471898197243,0.5828385688722473,0.6380586822827657,0.5458015267175572,0.5580357142857143,0.8620689655172413,0.6775067750677507,0.612614205717654,2.5e-05
25,0.6173711035932813,0.5512167515563101,0.5941872981700753,0.5702479338842975,0.5819715340010543,0.5798402445205266,0.6381000280380249,0.5458015267175572,0.5580357142857143,0.8620689655172413,0.6775067750677507,0.6139109932213381,1.25e-05
26,0.6199891013758523,0.5466893039049237,0.5887353878852285,0.5723140495867769,0.5804085908852803,0.5692032395866735,0.6381823817888895,0.5419847328244275,0.5555555555555556,0.8620689655172413,0.6756756756756757,0.614176245210728,1.25e-05
27,0.6212654156344277,0.5568760611205433,0.6008724100327154,0.5692148760330579,0.5846153846153846,0.5739160003723663,0.637978990872701,0.5458015267175572,0.5580357142857143,0.8620689655172413,0.6775067750677507,0.6160919540229886,1.25e-05
28,0.6206081552164895,0.5495189586870401,0.5977272727272728,0.5433884297520661,0.5692640692640693,0.5717425707754528,0.6380688945452372,0.5458015267175572,0.5580357142857143,0.8620689655172413,0.6775067750677507,0.6159740642499263,1.25e-05
