epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.5311033175541804,0.4115501519756839,0.704225352112676,0.18450184501845018,0.29239766081871343,0.5235198742361755,0.46621036529541016,0.2833333333333333,0.0,0.0,0.0,0.6019151846785226,0.0002
2,0.4895990811861478,0.5082066869300912,0.6880984952120383,0.4640221402214022,0.5542699724517907,0.5360683018594892,0.4670209437608719,0.29583333333333334,1.0,0.01744186046511628,0.03428571428571429,0.5982387140902874,0.0002
3,0.48264310910151553,0.5696048632218845,0.6891348088531187,0.6319188191881919,0.6592877767083735,0.5498327643704244,0.473586842417717,0.2833333333333333,0.0,0.0,0.0,0.6002051983584131,0.0002
4,0.476554811000824,0.5531914893617021,0.6967305524239008,0.5701107011070111,0.6270928462709284,0.5574109885483881,0.47886839509010315,0.2833333333333333,0.0,0.0,0.0,0.5995212038303693,0.0002
5,0.47087193452394926,0.5367781155015198,0.6939759036144578,0.5313653136531366,0.6018808777429467,0.5757049549105117,0.4788636267185211,0.2833333333333333,0.0,0.0,0.0,0.5969562243502051,0.0002
6,0.4729788303375244,0.5610942249240122,0.7033707865168539,0.577490774907749,0.6342451874366768,0.5660712288941071,0.4780425727367401,0.2833333333333333,0.0,0.0,0.0,0.5940492476060191,0.0002
7,0.46782121520776015,0.5671732522796352,0.7066666666666667,0.5867158671586716,0.6411290322580645,0.5824963329847203,0.47767582535743713,0.2833333333333333,0.0,0.0,0.0,0.5950752393980849,0.0002
8,0.4636980088857504,0.5683890577507599,0.7082405345211581,0.5867158671586716,0.6417759838546923,0.5920338615150857,0.47445061802864075,0.2833333333333333,0.0,0.0,0.0,0.5960157318741451,0.0001
9,0.4635042387705583,0.5829787234042553,0.7191629955947136,0.6023985239852399,0.6556224899598394,0.5968207141964469,0.47418399155139923,0.2833333333333333,0.0,0.0,0.0,0.5973837209302326,0.0001
10,0.4583720496067634,0.5750759878419452,0.7180067950169875,0.584870848708487,0.6446365022877478,0.6093477646006407,0.4745987802743912,0.2833333333333333,0.0,0.0,0.0,0.5950752393980847,0.0001
11,0.4613977051698245,0.59209726443769,0.7232432432432433,0.6171586715867159,0.6660029865604778,0.6015845452572173,0.47465750575065613,0.2833333333333333,0.0,0.0,0.0,0.5942202462380302,0.0001
12,0.46617033848395717,0.5768996960486322,0.70995670995671,0.6051660516605166,0.6533864541832669,0.5889070321184495,0.47410668432712555,0.2833333333333333,0.0,0.0,0.0,0.5944767441860465,0.0001
13,0.4622108179789323,0.5768996960486322,0.70995670995671,0.6051660516605166,0.6533864541832669,0.5909354013326229,0.4739460051059723,0.2833333333333333,0.0,0.0,0.0,0.6002051983584131,0.0001
14,0.4582182810856746,0.5884498480243161,0.7228915662650602,0.6088560885608856,0.6609914872308462,0.6085896955226238,0.4740739166736603,0.2833333333333333,0.0,0.0,0.0,0.6032831737346102,5e-05
15,0.46208566197982204,0.5671732522796352,0.7043956043956044,0.5913284132841329,0.6429287863590772,0.5889382757463939,0.4745502322912216,0.2833333333333333,0.0,0.0,0.0,0.6043091655266757,5e-05
16,0.4599278225348546,0.5933130699088146,0.7150259067357513,0.6365313653136532,0.6734992679355783,0.6077494063710691,0.47453102469444275,0.2833333333333333,0.0,0.0,0.0,0.6037106703146375,5e-05
17,0.4594583809375763,0.5884498480243161,0.72,0.6143911439114391,0.6630164260826281,0.6051504298465444,0.4750588834285736,0.2833333333333333,0.0,0.0,0.0,0.6032831737346102,5e-05
18,0.4586244202577151,0.5939209726443769,0.7180293501048218,0.6319188191881919,0.6722276741903828,0.6086028507343897,0.47491008043289185,0.2833333333333333,0.0,0.0,0.0,0.60328317373461,5e-05
19,0.45680718238537127,0.609726443768997,0.7278350515463917,0.6512915129151291,0.6874391431353457,0.6170172530602311,0.474084734916687,0.2833333333333333,0.0,0.0,0.0,0.6019151846785225,5e-05
20,0.4557952582836151,0.5914893617021276,0.721030042918455,0.6199261992619927,0.6666666666666666,0.6159895021410108,0.4754176735877991,0.2833333333333333,0.0,0.0,0.0,0.6014021887824897,2.5e-05
21,0.45568904280662537,0.5951367781155015,0.7242489270386266,0.6226937269372693,0.6696428571428571,0.6182883753971229,0.4756762236356735,0.2833333333333333,0.0,0.0,0.0,0.6019151846785226,2.5e-05
22,0.4549833513223208,0.5945288753799393,0.7283680175246441,0.6134686346863468,0.6659989984977466,0.6262489229170366,0.4754142314195633,0.2833333333333333,0.0,0.0,0.0,0.6015731874145006,2.5e-05
23,0.4570334782967201,0.5993920972644377,0.7312295973884657,0.6199261992619927,0.670993509735397,0.610622175740474,0.4749605506658554,0.2833333333333333,0.0,0.0,0.0,0.6024281805745553,2.5e-05
24,0.4548550293995784,0.5872340425531914,0.7247502774694784,0.6023985239852399,0.6579345088161209,0.6128519841348147,0.47535742819309235,0.2833333333333333,0.0,0.0,0.0,0.6033686730506156,2.5e-05
25,0.46245769354013294,0.5902735562310031,0.7267699115044248,0.6060885608856088,0.6609657947686117,0.6027438482940979,0.47578462958335876,0.2833333333333333,0.0,0.0,0.0,0.6036251709986319,2.5e-05
26,0.4561929198411795,0.601823708206687,0.7274655355249204,0.6328413284132841,0.6768623581647756,0.6229979412093587,0.4758104383945465,0.2833333333333333,0.0,0.0,0.0,0.6044801641586868,1.25e-05
27,0.4554820886025062,0.5811550151975684,0.7236693091732729,0.5894833948339483,0.6497203863751907,0.6186748097427498,0.47591470181941986,0.2833333333333333,0.0,0.0,0.0,0.6046511627906976,1.25e-05
28,0.46164037860356844,0.5696048632218845,0.7025862068965517,0.6014760147601476,0.6481113320079522,0.5946040610138722,0.4756981134414673,0.2833333333333333,0.0,0.0,0.0,0.6048221614227085,1.25e-05
29,0.4538832192237561,0.6048632218844985,0.7400442477876106,0.6171586715867159,0.6730382293762576,0.6320520157073228,0.4761500656604767,0.2833333333333333,0.0,0.0,0.0,0.6044801641586867,1.25e-05
30,0.453045122898542,0.6145896656534955,0.7403846153846154,0.6392988929889298,0.6861386138613862,0.6331882971236129,0.4758290797472,0.2833333333333333,0.0,0.0,0.0,0.6047366621067032,1.25e-05
31,0.4526441670381106,0.6164133738601824,0.740701381509033,0.6429889298892989,0.688395061728395,0.6280643421407476,0.4752737730741501,0.2833333333333333,0.0,0.0,0.0,0.6045656634746922,1.25e-05
32,0.4544108189069308,0.6072948328267477,0.7390829694323144,0.6245387453874539,0.677,0.6225802632357875,0.4762461483478546,0.2833333333333333,0.0,0.0,0.0,0.6044801641586868,6.25e-06
33,0.45366939443808335,0.5969604863221885,0.7275675675675676,0.6208487084870848,0.6699850671976108,0.6239928040991639,0.47555388510227203,0.2833333333333333,0.0,0.0,0.0,0.6054206566347469,6.25e-06
34,0.4558500785094041,0.5787234042553191,0.7141292442497261,0.6014760147601476,0.6529794692038057,0.6073218619886733,0.47530387341976166,0.2833333333333333,0.0,0.0,0.0,0.6055061559507524,6.25e-06
35,0.4564625185269576,0.6042553191489362,0.7238883143743536,0.6457564575645757,0.6825938566552902,0.6179890943294459,0.4753837287425995,0.2833333333333333,0.0,0.0,0.0,0.605078659370725,6.25e-06
36,0.45154814766003537,0.5933130699088146,0.726775956284153,0.6134686346863468,0.6653326663331666,0.6302711289144977,0.47583167254924774,0.2833333333333333,0.0,0.0,0.0,0.6060191518467852,6.25e-06
37,0.4569543943955348,0.6024316109422493,0.7272727272727273,0.6346863468634686,0.677832512315271,0.6178262985838414,0.4755309671163559,0.2833333333333333,0.0,0.0,0.0,0.6060191518467852,6.25e-06
38,0.45703147924863374,0.5993920972644377,0.7234490010515248,0.6346863468634686,0.6761670761670762,0.6152676098953502,0.4758751839399338,0.2833333333333333,0.0,0.0,0.0,0.6059336525307798,3.125e-06
