epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.6895013943962429,0.5235065394132202,0.6165644171779141,0.535207100591716,0.5730123535001583,0.519316682338395,0.689486101269722,0.5205627705627706,0.6086956521739131,0.5770609318996416,0.5924563017479301,0.5199899132342284,0.0005
2,0.6727701399637305,0.6139978791092259,0.6132575757575758,0.9579881656804734,0.7478060046189376,0.5368960756606802,0.6938304603099823,0.5227272727272727,0.6140350877192983,0.5645161290322581,0.5882352941176471,0.5106351724543158,0.0005
3,0.6638318144756815,0.6138211382113821,0.6179198736925202,0.9263313609467455,0.7413282822303776,0.5522238052688178,0.705199733376503,0.5270562770562771,0.6183953033268101,0.5663082437275986,0.5912067352666043,0.5037213310613629,0.0005
4,0.6614077998244244,0.6182396606574762,0.6233818770226537,0.9118343195266272,0.7405093704949544,0.5719373892805378,0.6946226060390472,0.564935064935065,0.6,0.8387096774193549,0.6995515695067265,0.5003231682237499,0.0005
5,0.6560306652732517,0.6219512195121951,0.6255310540157799,0.914792899408284,0.7430013216388321,0.5887568120067951,0.7091868072748184,0.5595238095238095,0.6125186289120715,0.7365591397849462,0.6688364524003255,0.5163004093464167,0.0005
6,0.6641045523726422,0.6212442559208201,0.6244216455441561,0.9183431952662722,0.7433840258651658,0.5880604158116484,0.7088798880577087,0.5140692640692641,0.5906821963394343,0.6362007168458781,0.6125970664365833,0.4888213173511957,0.0005
7,0.6534810273543649,0.6212442559208201,0.6192864030858245,0.95,0.7497956800934034,0.6016529993610091,0.7355272024869919,0.5194805194805194,0.6153846153846154,0.5448028673835126,0.5779467680608364,0.5044753902501127,0.0005
8,0.6545467739519866,0.6246023329798516,0.6292713050638122,0.9044378698224852,0.7421704297159505,0.6170500179229159,0.7425120919942856,0.5086580086580087,0.619815668202765,0.482078853046595,0.5423387096774194,0.5014591534951133,0.0005
9,0.6494547983874446,0.6265464828561329,0.6267253450690138,0.926923076923077,0.7478219357918606,0.6225163773890727,0.76499904692173,0.48593073593073594,0.6040100250626567,0.43189964157706096,0.5036572622779519,0.5005435101944885,0.0005
10,0.6441071240798287,0.6267232237539767,0.6273603856970671,0.9239644970414201,0.747307968413496,0.630502010483607,0.731655478477478,0.5303030303030303,0.6161048689138576,0.589605734767025,0.6025641025641025,0.5251679495465852,0.00025
11,0.6410151098085486,0.6311417462000707,0.6323439099283521,0.913905325443787,0.7474894131881428,0.630010104368516,0.7783836275339127,0.4935064935064935,0.6004464285714286,0.482078853046595,0.5347912524850894,0.5024825195369881,0.00025
12,0.6389755010604858,0.6291975963237894,0.6322194719471947,0.9068047337278107,0.745017015070491,0.6383165316820008,0.7722587436437607,0.4816017316017316,0.597051597051597,0.43548387096774194,0.5036269430051813,0.4988738077051138,0.00025
13,0.636761478755785,0.6322021915871333,0.6341664945259244,0.908284023668639,0.7468677776426226,0.643554568785034,0.7753580510616302,0.4945887445887446,0.599128540305011,0.492831541218638,0.5408062930186824,0.5025951387664767,0.00025
