epoch,train_loss,train_acc,train_precision,train_recall,train_f1,train_auc,val_loss,val_acc,val_precision,val_recall,val_f1,val_auc,lr
1,0.6112595246388361,0.4844984802431611,0.6793313069908815,0.4123616236162362,0.513203214695752,0.5383869079332504,0.47192272543907166,0.2833333333333333,0.0,0.0,0.0,0.5477941176470589,0.0002
2,0.5784068336853614,0.5319148936170213,0.6808755760368663,0.5452029520295203,0.6055327868852459,0.5368576145654506,0.48594439029693604,0.2833333333333333,0.0,0.0,0.0,0.5660909712722298,0.0002
3,0.5667542654734391,0.5258358662613982,0.6763341067285383,0.5378228782287823,0.5991778006166495,0.5326693240194433,0.49905017018318176,0.2833333333333333,0.0,0.0,0.0,0.564124487004104,0.0002
4,0.5638917478231283,0.5063829787234042,0.66,0.5175276752767528,0.5801447776628749,0.506562806269774,0.5030338615179062,0.2833333333333333,0.0,0.0,0.0,0.562158002735978,0.0002
5,0.5271576299117162,0.5221884498480243,0.6821515892420538,0.514760147601476,0.5867507886435331,0.5455482763383783,0.495602548122406,0.2833333333333333,0.0,0.0,0.0,0.564295485636115,0.0002
6,0.5170803436866174,0.5319148936170213,0.6864608076009501,0.533210332103321,0.6002076843198338,0.549261334859338,0.4947529435157776,0.2833333333333333,0.0,0.0,0.0,0.5643809849521204,0.0002
7,0.5008644897204179,0.5452887537993921,0.6953488372093023,0.551660516605166,0.6152263374485597,0.5598233255059823,0.4914827197790146,0.2833333333333333,0.0,0.0,0.0,0.5566860465116279,0.0001
8,0.5014689220831945,0.5337386018237082,0.6871310507674144,0.5369003690036901,0.6027964785085448,0.5579388414204998,0.4905567914247513,0.2833333333333333,0.0,0.0,0.0,0.5492476060191519,0.0001
9,0.4898436436286339,0.5367781155015198,0.6939759036144578,0.5313653136531366,0.6018808777429467,0.5659980530286586,0.49017325043678284,0.2833333333333333,0.0,0.0,0.0,0.5388166894664843,0.0001
10,0.4818091828089494,0.5537993920972645,0.709832134292566,0.5461254612546126,0.6173096976016684,0.584259131361367,0.490221843123436,0.2833333333333333,0.0,0.0,0.0,0.5426641586867305,0.0001
11,0.4953659176826477,0.5288753799392097,0.681551116333725,0.5350553505535055,0.599483204134367,0.5428958567660542,0.49068984389305115,0.2833333333333333,0.0,0.0,0.0,0.5491621067031464,0.0001
12,0.48983463186484116,0.5422492401215806,0.6931155192532089,0.5479704797047971,0.6120556414219475,0.562092599535621,0.491475448012352,0.2833333333333333,0.0,0.0,0.0,0.554719562243502,0.0001
13,0.4843754447423495,0.5331306990881459,0.6858823529411765,0.5378228782287823,0.6028955532574974,0.5604185988383948,0.4909113645553589,0.2833333333333333,0.0,0.0,0.0,0.5583960328317374,5e-05
14,0.4808839444930737,0.5495440729483283,0.6987253765932793,0.5562730627306273,0.6194144838212635,0.5704856246423426,0.49078425765037537,0.2833333333333333,0.0,0.0,0.0,0.5600205198358413,5e-05
15,0.47500834556726307,0.5762917933130699,0.7142857142857143,0.5950184501845018,0.6492199295420231,0.5921292368003894,0.48925426602363586,0.2833333333333333,0.0,0.0,0.0,0.5597640218878249,5e-05
16,0.48652047377366286,0.5501519756838906,0.6906873614190687,0.5747232472324724,0.6273917421953675,0.5604021548236873,0.48993928730487823,0.2833333333333333,0.0,0.0,0.0,0.5573700410396717,5e-05
17,0.4687912624615889,0.5732522796352584,0.7108167770419426,0.5940959409594095,0.6472361809045226,0.5976708697568258,0.48943111300468445,0.2833333333333333,0.0,0.0,0.0,0.5561730506155951,5e-05
18,0.48120380823428816,0.5367781155015198,0.6935096153846154,0.5322878228782287,0.6022964509394572,0.5681341305391663,0.48937538266181946,0.2833333333333333,0.0,0.0,0.0,0.559251025991792,5e-05
19,0.47526928094717175,0.547112462006079,0.6987104337631888,0.5498154981549815,0.6153846153846154,0.5763660043017542,0.48928897082805634,0.2833333333333333,0.0,0.0,0.0,0.5591655266757867,2.5e-05
20,0.4818398952484131,0.5452887537993921,0.6909090909090909,0.5608856088560885,0.6191446028513238,0.5673925054758568,0.4885193705558777,0.2833333333333333,0.0,0.0,0.0,0.5595075239398085,2.5e-05
21,0.48219642501610976,0.5635258358662614,0.7019867549668874,0.5867158671586716,0.6391959798994975,0.5675240575935172,0.4880247861146927,0.2833333333333333,0.0,0.0,0.0,0.5599350205198358,2.5e-05
22,0.4696379533180824,0.5635258358662614,0.7122969837587007,0.566420664206642,0.6310380267214799,0.5968766238464523,0.4879135191440582,0.2833333333333333,0.0,0.0,0.0,0.5603625170998632,2.5e-05
23,0.4724925343806927,0.5562310030395137,0.6993243243243243,0.5728782287822878,0.6298174442190669,0.5787355868211088,0.48763711750507355,0.2833333333333333,0.0,0.0,0.0,0.5589090287277702,2.5e-05
